properties{
  x = 608,
  y = 152,
  width = 8,
  height = 8,
  pattern = "1100",
}

tile{
  layer = 0,
  x = 592,
  y = 168,
  width = 8,
  height = 8,
  pattern = "1100",
}

tile{
  layer = 0,
  x = 632,
  y = 128,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 640,
  y = 136,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 648,
  y = 144,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 656,
  y = 152,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 664,
  y = 160,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 672,
  y = 168,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 632,
  y = 136,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 648,
  y = 152,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 664,
  y = 168,
  width = 8,
  height = 8,
  pattern = "1101",
}

tile{
  layer = 0,
  x = 952,
  y = 96,
  width = 16,
  height = 32,
  pattern = "1123",
}

tile{
  layer = 0,
  x = 968,
  y = 96,
  width = 8,
  height = 32,
  pattern = "1125",
}

tile{
  layer = 0,
  x = 976,
  y = 96,
  width = 16,
  height = 32,
  pattern = "1129",
}

tile{
  layer = 0,
  x = 952,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1157",
}

tile{
  layer = 0,
  x = 952,
  y = 128,
  width = 8,
  height = 16,
  pattern = "1152",
}

tile{
  layer = 0,
  x = 960,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1164",
}

tile{
  layer = 0,
  x = 968,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1163",
}

tile{
  layer = 0,
  x = 960,
  y = 128,
  width = 16,
  height = 16,
  pattern = "1170",
}

tile{
  layer = 0,
  x = 976,
  y = 128,
  width = 8,
  height = 16,
  pattern = "1151",
}

tile{
  layer = 0,
  x = 976,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1158",
}

tile{
  layer = 0,
  x = 984,
  y = 128,
  width = 8,
  height = 16,
  pattern = "1151",
}

tile{
  layer = 0,
  x = 984,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1158",
}

tile{
  layer = 0,
  x = 968,
  y = 120,
  width = 24,
  height = 24,
  pattern = "1139",
}

tile{
  layer = 0,
  x = 1000,
  y = 256,
  width = 16,
  height = 8,
  pattern = "1220",
}

tile{
  layer = 0,
  x = 976,
  y = 256,
  width = 24,
  height = 8,
  pattern = "1203",
}

tile{
  layer = 0,
  x = 1008,
  y = 200,
  width = 8,
  height = 40,
  pattern = "1210",
}

tile{
  layer = 0,
  x = 960,
  y = 192,
  width = 8,
  height = 56,
  pattern = "1204",
}

tile{
  layer = 0,
  x = 960,
  y = 256,
  width = 16,
  height = 16,
  pattern = "1218",
}

tile{
  layer = 0,
  x = 968,
  y = 240,
  width = 40,
  height = 16,
  pattern = "1201",
}

tile{
  layer = 0,
  x = 1024,
  y = 216,
  width = 8,
  height = 24,
  pattern = "1213",
}

tile{
  layer = 0,
  x = 952,
  y = 208,
  width = 8,
  height = 32,
  pattern = "1206",
}

tile{
  layer = 0,
  x = 1016,
  y = 208,
  width = 8,
  height = 32,
  pattern = "1212",
}

tile{
  layer = 0,
  x = 976,
  y = 264,
  width = 40,
  height = 8,
  pattern = "1219",
}

tile{
  layer = 0,
  x = 968,
  y = 192,
  width = 40,
  height = 48,
  pattern = "1209",
}

tile{
  layer = 0,
  x = 952,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1207",
}

tile{
  layer = 0,
  x = 1008,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1211",
}

tile{
  layer = 0,
  x = 1016,
  y = 240,
  width = 8,
  height = 8,
  pattern = "1217",
}

tile{
  layer = 0,
  x = 944,
  y = 216,
  width = 8,
  height = 16,
  pattern = "194",
}

tile{
  layer = 0,
  x = 944,
  y = 232,
  width = 8,
  height = 8,
  pattern = "1222",
}

tile{
  layer = 0,
  x = 1328,
  y = 440,
  width = 48,
  height = 8,
  pattern = "314",
}

tile{
  layer = 0,
  x = 1320,
  y = 448,
  width = 8,
  height = 24,
  pattern = "1267",
}

tile{
  layer = 0,
  x = 1328,
  y = 472,
  width = 48,
  height = 8,
  pattern = "1261",
}

tile{
  layer = 0,
  x = 1328,
  y = 448,
  width = 8,
  height = 24,
  pattern = "1263",
}

tile{
  layer = 0,
  x = 1376,
  y = 448,
  width = 8,
  height = 24,
  pattern = "1270",
}

tile{
  layer = 0,
  x = 1320,
  y = 432,
  width = 16,
  height = 16,
  pattern = "1276",
}

tile{
  layer = 0,
  x = 1376,
  y = 440,
  width = 8,
  height = 8,
  pattern = "1280",
}

tile{
  layer = 0,
  x = 160,
  y = 72,
  width = 128,
  height = 8,
  pattern = "1252",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 128,
  height = 32,
  pattern = "1250",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 128,
  height = 8,
  pattern = "1251",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 128,
  height = 64,
  pattern = "1250",
}

tile{
  layer = 0,
  x = 160,
  y = 168,
  width = 48,
  height = 24,
  pattern = "1260",
}

tile{
  layer = 0,
  x = 232,
  y = 168,
  width = 56,
  height = 24,
  pattern = "1262",
}

tile{
  layer = 0,
  x = 208,
  y = 168,
  width = 32,
  height = 24,
  pattern = "1259",
}

tile{
  layer = 0,
  x = 248,
  y = 168,
  width = 24,
  height = 24,
  pattern = "1269",
}

tile{
  layer = 0,
  x = 168,
  y = 168,
  width = 24,
  height = 24,
  pattern = "1271",
}

tile{
  layer = 0,
  x = 144,
  y = 80,
  width = 24,
  height = 48,
  pattern = "1284",
}

tile{
  layer = 0,
  x = 144,
  y = 152,
  width = 24,
  height = 40,
  pattern = "1283",
}

tile{
  layer = 0,
  x = 280,
  y = 152,
  width = 24,
  height = 40,
  pattern = "1281",
}

tile{
  layer = 0,
  x = 280,
  y = 96,
  width = 24,
  height = 56,
  pattern = "1274",
}

tile{
  layer = 0,
  x = 280,
  y = 80,
  width = 24,
  height = 48,
  pattern = "1282",
}

tile{
  layer = 0,
  x = 168,
  y = 88,
  width = 40,
  height = 32,
  pattern = "1254",
}

tile{
  layer = 0,
  x = 192,
  y = 88,
  width = 32,
  height = 32,
  pattern = "1253",
}

tile{
  layer = 0,
  x = 192,
  y = 128,
  width = 40,
  height = 32,
  pattern = "1254",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 32,
  height = 32,
  pattern = "1253",
}

tile{
  layer = 0,
  x = 248,
  y = 88,
  width = 32,
  height = 32,
  pattern = "1253",
}

tile{
  layer = 0,
  x = 152,
  y = 80,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 280,
  y = 80,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 264,
  y = 136,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 168,
  y = 136,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 224,
  y = 88,
  width = 40,
  height = 32,
  pattern = "1254",
}

tile{
  layer = 0,
  x = 232,
  y = 128,
  width = 32,
  height = 32,
  pattern = "1253",
}

tile{
  layer = 0,
  x = 184,
  y = 128,
  width = 40,
  height = 32,
  pattern = "1254",
}

tile{
  layer = 0,
  x = 880,
  y = 160,
  width = 32,
  height = 32,
  pattern = "188",
}

tile{
  layer = 0,
  x = 800,
  y = 792,
  width = 8,
  height = 8,
  pattern = "1646",
}

tile{
  layer = 0,
  x = 800,
  y = 800,
  width = 8,
  height = 8,
  pattern = "1647",
}

tile{
  layer = 0,
  x = 792,
  y = 792,
  width = 8,
  height = 16,
  pattern = "1645",
}

tile{
  layer = 0,
  x = 744,
  y = 792,
  width = 48,
  height = 16,
  pattern = "1619",
}

tile{
  layer = 0,
  x = 736,
  y = 792,
  width = 8,
  height = 16,
  pattern = "1648",
}

tile{
  layer = 0,
  x = 728,
  y = 792,
  width = 8,
  height = 8,
  pattern = "1649",
}

tile{
  layer = 0,
  x = 728,
  y = 800,
  width = 8,
  height = 8,
  pattern = "1650",
}

tile{
  layer = 0,
  x = 728,
  y = 712,
  width = 16,
  height = 80,
  pattern = "1625",
}

tile{
  layer = 0,
  x = 744,
  y = 712,
  width = 48,
  height = 80,
  pattern = "1620",
}

tile{
  layer = 0,
  x = 792,
  y = 712,
  width = 16,
  height = 80,
  pattern = "1623",
}

tile{
  layer = 0,
  x = 792,
  y = 696,
  width = 16,
  height = 16,
  pattern = "1622",
}

tile{
  layer = 0,
  x = 728,
  y = 696,
  width = 16,
  height = 16,
  pattern = "1624",
}

tile{
  layer = 0,
  x = 744,
  y = 696,
  width = 48,
  height = 16,
  pattern = "1621",
}

tile{
  layer = 0,
  x = 728,
  y = 688,
  width = 80,
  height = 8,
  pattern = "1642",
}

tile{
  layer = 0,
  x = 792,
  y = 688,
  width = 16,
  height = 8,
  pattern = "1627",
}

tile{
  layer = 0,
  x = 728,
  y = 688,
  width = 16,
  height = 8,
  pattern = "1626",
}

tile{
  layer = 0,
  x = 728,
  y = 680,
  width = 8,
  height = 8,
  pattern = "1628",
}

tile{
  layer = 0,
  x = 800,
  y = 624,
  width = 8,
  height = 64,
  pattern = "1641",
}

tile{
  layer = 0,
  x = 728,
  y = 624,
  width = 8,
  height = 56,
  pattern = "1628",
}

tile{
  layer = 0,
  x = 776,
  y = 592,
  width = 24,
  height = 8,
  pattern = "1636",
}

tile{
  layer = 0,
  x = 800,
  y = 616,
  width = 8,
  height = 8,
  pattern = "1640",
}

tile{
  layer = 0,
  x = 800,
  y = 608,
  width = 8,
  height = 8,
  pattern = "1639",
}

tile{
  layer = 0,
  x = 800,
  y = 600,
  width = 8,
  height = 8,
  pattern = "1638",
}

tile{
  layer = 0,
  x = 800,
  y = 592,
  width = 8,
  height = 8,
  pattern = "1637",
}

tile{
  layer = 0,
  x = 728,
  y = 616,
  width = 8,
  height = 8,
  pattern = "1629",
}

tile{
  layer = 0,
  x = 728,
  y = 608,
  width = 8,
  height = 8,
  pattern = "1630",
}

tile{
  layer = 0,
  x = 728,
  y = 600,
  width = 8,
  height = 8,
  pattern = "1631",
}

tile{
  layer = 0,
  x = 728,
  y = 592,
  width = 8,
  height = 8,
  pattern = "1632",
}

tile{
  layer = 0,
  x = 736,
  y = 592,
  width = 24,
  height = 8,
  pattern = "1633",
}

tile{
  layer = 0,
  x = 760,
  y = 592,
  width = 8,
  height = 8,
  pattern = "1634",
}

tile{
  layer = 0,
  x = 768,
  y = 592,
  width = 8,
  height = 8,
  pattern = "1635",
}

tile{
  layer = 0,
  x = 760,
  y = 600,
  width = 16,
  height = 8,
  pattern = "1656",
}

tile{
  layer = 0,
  x = 752,
  y = 776,
  width = 32,
  height = 32,
  pattern = "369",
}

tile{
  layer = 0,
  x = 728,
  y = 584,
  width = 80,
  height = 8,
  pattern = "1642",
}

tile{
  layer = 0,
  x = 728,
  y = 592,
  width = 16,
  height = 8,
  pattern = "1626",
}

tile{
  layer = 0,
  x = 792,
  y = 592,
  width = 16,
  height = 8,
  pattern = "1627",
}

tile{
  layer = 0,
  x = 736,
  y = 600,
  width = 64,
  height = 8,
  pattern = "1642",
}

tile{
  layer = 0,
  x = 656,
  y = 248,
  width = 8,
  height = 32,
  pattern = "738",
}

tile{
  layer = 0,
  x = 624,
  y = 248,
  width = 8,
  height = 32,
  pattern = "739",
}

tile{
  layer = 0,
  x = 1328,
  y = 544,
  width = 48,
  height = 8,
  pattern = "1849",
}

tile{
  layer = 0,
  x = 1320,
  y = 520,
  width = 8,
  height = 24,
  pattern = "1863",
}

tile{
  layer = 0,
  x = 1328,
  y = 520,
  width = 8,
  height = 24,
  pattern = "1865",
}

tile{
  layer = 0,
  x = 1368,
  y = 536,
  width = 8,
  height = 8,
  pattern = "1854",
}

tile{
  layer = 0,
  x = 1376,
  y = 512,
  width = 8,
  height = 32,
  pattern = "1847",
}

tile{
  layer = 0,
  x = 1320,
  y = 504,
  width = 16,
  height = 16,
  pattern = "1859",
}

tile{
  layer = 0,
  x = 1376,
  y = 584,
  width = 8,
  height = 32,
  pattern = "1848",
}

tile{
  layer = 0,
  x = 1368,
  y = 608,
  width = 8,
  height = 8,
  pattern = "1851",
}

tile{
  layer = 0,
  x = 1328,
  y = 592,
  width = 8,
  height = 24,
  pattern = "1866",
}

tile{
  layer = 0,
  x = 1320,
  y = 576,
  width = 16,
  height = 16,
  pattern = "1860",
}

tile{
  layer = 0,
  x = 1320,
  y = 592,
  width = 8,
  height = 24,
  pattern = "1864",
}

tile{
  layer = 0,
  x = 1328,
  y = 616,
  width = 48,
  height = 8,
  pattern = "1850",
}

tile{
  layer = 0,
  x = 1264,
  y = 464,
  width = 16,
  height = 8,
  pattern = "1841",
}

tile{
  layer = 0,
  x = 1280,
  y = 464,
  width = 8,
  height = 8,
  pattern = "1842",
}

tile{
  layer = 0,
  x = 1248,
  y = 464,
  width = 16,
  height = 16,
  pattern = "1835",
}

tile{
  layer = 0,
  x = 1256,
  y = 416,
  width = 8,
  height = 8,
  pattern = "1803",
}

tile{
  layer = 0,
  x = 1288,
  y = 432,
  width = 8,
  height = 48,
  pattern = "1805",
}

tile{
  layer = 0,
  x = 1264,
  y = 416,
  width = 24,
  height = 8,
  pattern = "1804",
}

tile{
  layer = 0,
  x = 1264,
  y = 472,
  width = 24,
  height = 8,
  pattern = "1840",
}

tile{
  layer = 0,
  x = 1280,
  y = 424,
  width = 8,
  height = 8,
  pattern = "1806",
}

tile{
  layer = 0,
  x = 1280,
  y = 544,
  width = 8,
  height = 16,
  pattern = "1843",
}

tile{
  layer = 0,
  x = 1280,
  y = 504,
  width = 8,
  height = 8,
  pattern = "1815",
}

tile{
  layer = 0,
  x = 1248,
  y = 544,
  width = 16,
  height = 16,
  pattern = "1837",
}

tile{
  layer = 0,
  x = 1264,
  y = 544,
  width = 16,
  height = 16,
  pattern = "1844",
}

tile{
  layer = 0,
  x = 1288,
  y = 512,
  width = 8,
  height = 48,
  pattern = "1812",
}

tile{
  layer = 0,
  x = 1256,
  y = 496,
  width = 8,
  height = 8,
  pattern = "1810",
}

tile{
  layer = 0,
  x = 1288,
  y = 592,
  width = 8,
  height = 48,
  pattern = "1813",
}

tile{
  layer = 0,
  x = 1280,
  y = 584,
  width = 8,
  height = 8,
  pattern = "1818",
}

tile{
  layer = 0,
  x = 1264,
  y = 624,
  width = 16,
  height = 16,
  pattern = "1846",
}

tile{
  layer = 0,
  x = 1264,
  y = 576,
  width = 8,
  height = 8,
  pattern = "1814",
}

tile{
  layer = 0,
  x = 1256,
  y = 576,
  width = 8,
  height = 8,
  pattern = "1811",
}

tile{
  layer = 0,
  x = 1248,
  y = 624,
  width = 16,
  height = 16,
  pattern = "1838",
}

tile{
  layer = 0,
  x = 1280,
  y = 624,
  width = 8,
  height = 16,
  pattern = "1845",
}

tile{
  layer = 0,
  x = 1368,
  y = 592,
  width = 8,
  height = 8,
  pattern = "314",
}

tile{
  layer = 0,
  x = 1368,
  y = 520,
  width = 8,
  height = 8,
  pattern = "314",
}

tile{
  layer = 0,
  x = 1296,
  y = 792,
  width = 8,
  height = 8,
  pattern = "1872",
}

tile{
  layer = 0,
  x = 1248,
  y = 768,
  width = 16,
  height = 32,
  pattern = "1749",
}

tile{
  layer = 0,
  x = 1296,
  y = 768,
  width = 8,
  height = 24,
  pattern = "1873",
}

tile{
  layer = 0,
  x = 1248,
  y = 760,
  width = 56,
  height = 8,
  pattern = "1644",
}

tile{
  layer = 0,
  x = 1296,
  y = 768,
  width = 16,
  height = 32,
  pattern = "976",
}

tile{
  layer = 0,
  x = 1248,
  y = 800,
  width = 56,
  height = 8,
  pattern = "1748",
}

tile{
  layer = 0,
  x = 1256,
  y = 808,
  width = 16,
  height = 8,
  pattern = "1874",
}

tile{
  layer = 0,
  x = 1376,
  y = 800,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 1336,
  y = 800,
  width = 16,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 1352,
  y = 800,
  width = 24,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 1344,
  y = 752,
  width = 40,
  height = 16,
  pattern = "977",
}

tile{
  layer = 0,
  x = 1272,
  y = 872,
  width = 16,
  height = 8,
  pattern = "1032",
}

tile{
  layer = 0,
  x = 1296,
  y = 864,
  width = 8,
  height = 8,
  pattern = "1881",
}

tile{
  layer = 0,
  x = 1296,
  y = 840,
  width = 16,
  height = 32,
  pattern = "1031",
}

tile{
  layer = 0,
  x = 1296,
  y = 848,
  width = 8,
  height = 16,
  pattern = "1883",
}

tile{
  layer = 0,
  x = 1248,
  y = 840,
  width = 16,
  height = 32,
  pattern = "1877",
}

tile{
  layer = 0,
  x = 1248,
  y = 832,
  width = 56,
  height = 8,
  pattern = "1875",
}

tile{
  layer = 0,
  x = 1296,
  y = 840,
  width = 8,
  height = 8,
  pattern = "1882",
}

tile{
  layer = 0,
  x = 1248,
  y = 872,
  width = 56,
  height = 8,
  pattern = "1876",
}

tile{
  layer = 0,
  x = 1376,
  y = 832,
  width = 16,
  height = 8,
  pattern = "1024",
}

tile{
  layer = 0,
  x = 1384,
  y = 872,
  width = 16,
  height = 16,
  pattern = "1027",
}

tile{
  layer = 0,
  x = 1344,
  y = 872,
  width = 16,
  height = 16,
  pattern = "1028",
}

tile{
  layer = 0,
  x = 1360,
  y = 832,
  width = 16,
  height = 8,
  pattern = "1022",
}

tile{
  layer = 0,
  x = 1344,
  y = 832,
  width = 16,
  height = 8,
  pattern = "1025",
}

tile{
  layer = 0,
  x = 1352,
  y = 848,
  width = 8,
  height = 32,
  pattern = "194",
}

tile{
  layer = 0,
  x = 1352,
  y = 824,
  width = 32,
  height = 16,
  pattern = "1030",
}

tile{
  layer = 0,
  x = 1496,
  y = 24,
  width = 8,
  height = 16,
  pattern = "1795",
}

tile{
  layer = 0,
  x = 1496,
  y = 40,
  width = 8,
  height = 8,
  pattern = "1791",
}

tile{
  layer = 0,
  x = 1512,
  y = 56,
  width = 8,
  height = 16,
  pattern = "1756",
}

tile{
  layer = 0,
  x = 1520,
  y = 48,
  width = 32,
  height = 24,
  pattern = "1762",
}

tile{
  layer = 0,
  x = 1560,
  y = 24,
  width = 8,
  height = 24,
  pattern = "1772",
}

tile{
  layer = 0,
  x = 1504,
  y = 48,
  width = 16,
  height = 8,
  pattern = "1767",
}

tile{
  layer = 0,
  x = 1512,
  y = 8,
  width = 32,
  height = 8,
  pattern = "1798",
}

tile{
  layer = 0,
  x = 1496,
  y = 16,
  width = 8,
  height = 8,
  pattern = "1790",
}

tile{
  layer = 0,
  x = 1544,
  y = 8,
  width = 8,
  height = 8,
  pattern = "1786",
}

tile{
  layer = 0,
  x = 1512,
  y = 72,
  width = 48,
  height = 8,
  pattern = "1755",
}

tile{
  layer = 0,
  x = 1504,
  y = 16,
  width = 56,
  height = 32,
  pattern = "1801",
}

tile{
  layer = 0,
  x = 1552,
  y = 56,
  width = 8,
  height = 16,
  pattern = "1757",
}

tile{
  layer = 0,
  x = 1552,
  y = 8,
  width = 8,
  height = 8,
  pattern = "1779",
}

tile{
  layer = 0,
  x = 1504,
  y = 8,
  width = 8,
  height = 8,
  pattern = "1778",
}

tile{
  layer = 0,
  x = 1552,
  y = 48,
  width = 16,
  height = 8,
  pattern = "1766",
}

tile{
  layer = 0,
  x = 1552,
  y = 96,
  width = 8,
  height = 8,
  pattern = "1787",
}

tile{
  layer = 0,
  x = 1512,
  y = 104,
  width = 56,
  height = 32,
  pattern = "1802",
}

tile{
  layer = 0,
  x = 1512,
  y = 136,
  width = 16,
  height = 8,
  pattern = "1768",
}

tile{
  layer = 0,
  x = 1520,
  y = 144,
  width = 8,
  height = 16,
  pattern = "1754",
}

tile{
  layer = 0,
  x = 1560,
  y = 96,
  width = 8,
  height = 8,
  pattern = "1780",
}

tile{
  layer = 0,
  x = 1512,
  y = 96,
  width = 8,
  height = 8,
  pattern = "1781",
}

tile{
  layer = 0,
  x = 1504,
  y = 112,
  width = 8,
  height = 16,
  pattern = "1796",
}

tile{
  layer = 0,
  x = 1560,
  y = 136,
  width = 16,
  height = 8,
  pattern = "1769",
}

tile{
  layer = 0,
  x = 1504,
  y = 128,
  width = 8,
  height = 8,
  pattern = "1788",
}

tile{
  layer = 0,
  x = 1520,
  y = 96,
  width = 32,
  height = 8,
  pattern = "1799",
}

tile{
  layer = 0,
  x = 1560,
  y = 144,
  width = 8,
  height = 16,
  pattern = "1753",
}

tile{
  layer = 0,
  x = 1528,
  y = 136,
  width = 32,
  height = 24,
  pattern = "1761",
}

tile{
  layer = 0,
  x = 1520,
  y = 160,
  width = 40,
  height = 8,
  pattern = "1752",
}

tile{
  layer = 0,
  x = 1504,
  y = 104,
  width = 8,
  height = 8,
  pattern = "1789",
}

tile{
  layer = 0,
  x = 1568,
  y = 112,
  width = 8,
  height = 24,
  pattern = "1770",
}

tile{
  layer = 0,
  x = 1512,
  y = 184,
  width = 8,
  height = 8,
  pattern = "1792",
}

tile{
  layer = 0,
  x = 1528,
  y = 240,
  width = 48,
  height = 8,
  pattern = "1758",
}

tile{
  layer = 0,
  x = 1520,
  y = 216,
  width = 16,
  height = 8,
  pattern = "1765",
}

tile{
  layer = 0,
  x = 1560,
  y = 176,
  width = 8,
  height = 8,
  pattern = "1785",
}

tile{
  layer = 0,
  x = 1568,
  y = 176,
  width = 8,
  height = 8,
  pattern = "1776",
}

tile{
  layer = 0,
  x = 1520,
  y = 184,
  width = 56,
  height = 32,
  pattern = "1800",
}

tile{
  layer = 0,
  x = 1512,
  y = 192,
  width = 8,
  height = 16,
  pattern = "1794",
}

tile{
  layer = 0,
  x = 1520,
  y = 176,
  width = 8,
  height = 8,
  pattern = "1777",
}

tile{
  layer = 0,
  x = 1568,
  y = 216,
  width = 16,
  height = 8,
  pattern = "1764",
}

tile{
  layer = 0,
  x = 1568,
  y = 224,
  width = 8,
  height = 16,
  pattern = "1760",
}

tile{
  layer = 0,
  x = 1528,
  y = 224,
  width = 8,
  height = 16,
  pattern = "1759",
}

tile{
  layer = 0,
  x = 1536,
  y = 216,
  width = 32,
  height = 24,
  pattern = "1763",
}

tile{
  layer = 0,
  x = 1576,
  y = 192,
  width = 8,
  height = 24,
  pattern = "1774",
}

tile{
  layer = 0,
  x = 1512,
  y = 208,
  width = 8,
  height = 8,
  pattern = "1793",
}

tile{
  layer = 0,
  x = 1528,
  y = 176,
  width = 32,
  height = 8,
  pattern = "1797",
}

tile{
  layer = 0,
  x = 1528,
  y = 384,
  width = 16,
  height = 8,
  pattern = "1501",
}

tile{
  layer = 0,
  x = 1528,
  y = 344,
  width = 8,
  height = 8,
  pattern = "1508",
}

tile{
  layer = 0,
  x = 1520,
  y = 360,
  width = 8,
  height = 16,
  pattern = "1506",
}

tile{
  layer = 0,
  x = 1536,
  y = 256,
  width = 32,
  height = 40,
  pattern = "1532",
}

tile{
  layer = 0,
  x = 1568,
  y = 384,
  width = 16,
  height = 8,
  pattern = "1502",
}

tile{
  layer = 0,
  x = 1536,
  y = 392,
  width = 8,
  height = 16,
  pattern = "1496",
}

tile{
  layer = 0,
  x = 1536,
  y = 304,
  width = 8,
  height = 16,
  pattern = "1516",
}

tile{
  layer = 0,
  x = 1576,
  y = 344,
  width = 8,
  height = 8,
  pattern = "1509",
}

tile{
  layer = 0,
  x = 1520,
  y = 288,
  width = 8,
  height = 8,
  pattern = "1522",
}

tile{
  layer = 0,
  x = 1544,
  y = 296,
  width = 24,
  height = 24,
  pattern = "1517",
}

tile{
  layer = 0,
  x = 1528,
  y = 352,
  width = 56,
  height = 32,
  pattern = "1512",
}

tile{
  layer = 0,
  x = 1568,
  y = 256,
  width = 8,
  height = 8,
  pattern = "1527",
}

tile{
  layer = 0,
  x = 1536,
  y = 344,
  width = 40,
  height = 8,
  pattern = "1511",
}

tile{
  layer = 0,
  x = 1536,
  y = 320,
  width = 40,
  height = 8,
  pattern = "1513",
}

tile{
  layer = 0,
  x = 1520,
  y = 376,
  width = 8,
  height = 8,
  pattern = "1504",
}

tile{
  layer = 0,
  x = 1576,
  y = 264,
  width = 8,
  height = 8,
  pattern = "1528",
}

tile{
  layer = 0,
  x = 1568,
  y = 304,
  width = 8,
  height = 16,
  pattern = "1514",
}

tile{
  layer = 0,
  x = 1568,
  y = 296,
  width = 16,
  height = 8,
  pattern = "1518",
}

tile{
  layer = 0,
  x = 1520,
  y = 352,
  width = 8,
  height = 8,
  pattern = "1505",
}

tile{
  layer = 0,
  x = 1520,
  y = 264,
  width = 8,
  height = 8,
  pattern = "1523",
}

tile{
  layer = 0,
  x = 1520,
  y = 272,
  width = 8,
  height = 16,
  pattern = "1521",
}

tile{
  layer = 0,
  x = 1576,
  y = 304,
  width = 8,
  height = 16,
  pattern = "1515",
}

tile{
  layer = 0,
  x = 1528,
  y = 256,
  width = 8,
  height = 8,
  pattern = "1524",
}

tile{
  layer = 0,
  x = 1528,
  y = 296,
  width = 16,
  height = 8,
  pattern = "1519",
}

tile{
  layer = 0,
  x = 1568,
  y = 264,
  width = 8,
  height = 32,
  pattern = "1530",
}

tile{
  layer = 0,
  x = 1544,
  y = 384,
  width = 24,
  height = 8,
  pattern = "1500",
}

tile{
  layer = 0,
  x = 1536,
  y = 408,
  width = 40,
  height = 8,
  pattern = "1494",
}

tile{
  layer = 0,
  x = 1544,
  y = 392,
  width = 32,
  height = 16,
  pattern = "1499",
}

tile{
  layer = 0,
  x = 1528,
  y = 264,
  width = 8,
  height = 32,
  pattern = "1531",
}

tile{
  layer = 0,
  x = 1576,
  y = 392,
  width = 8,
  height = 16,
  pattern = "1495",
}

tile{
  layer = 0,
  x = 1576,
  y = 272,
  width = 8,
  height = 24,
  pattern = "1529",
}

tile{
  layer = 0,
  x = 1584,
  y = 352,
  width = 8,
  height = 8,
  pattern = "1507",
}

tile{
  layer = 0,
  x = 1584,
  y = 272,
  width = 8,
  height = 24,
  pattern = "1520",
}

tile{
  layer = 0,
  x = 1584,
  y = 360,
  width = 8,
  height = 24,
  pattern = "1503",
}

tile{
  layer = 0,
  x = 1720,
  y = 208,
  width = 8,
  height = 8,
  pattern = "1444",
}

tile{
  layer = 0,
  x = 1720,
  y = 256,
  width = 16,
  height = 8,
  pattern = "1436",
}

tile{
  layer = 0,
  x = 1776,
  y = 224,
  width = 8,
  height = 8,
  pattern = "1441",
}

tile{
  layer = 0,
  x = 1768,
  y = 216,
  width = 8,
  height = 40,
  pattern = "1451",
}

tile{
  layer = 0,
  x = 1728,
  y = 264,
  width = 8,
  height = 16,
  pattern = "1432",
}

tile{
  layer = 0,
  x = 1760,
  y = 208,
  width = 8,
  height = 8,
  pattern = "1445",
}

tile{
  layer = 0,
  x = 1736,
  y = 256,
  width = 24,
  height = 24,
  pattern = "1434",
}

tile{
  layer = 0,
  x = 1760,
  y = 256,
  width = 16,
  height = 8,
  pattern = "1435",
}

tile{
  layer = 0,
  x = 1776,
  y = 232,
